VEHICLE TRAINING UPDATES
+-------+---------+------------+----------------+
| Round | Vehicle | Train Loss | Train Accuracy |
|   25  |  C1_D9  |         82.32%        |
|   25  |  C1_D10 |         80.8%         |
|   25  |  C1_D11 |         81.94%        |
|   25  |  C1_D14 |         82.7%         |
|   25  |  C1_D12 |         82.13%        |
|   25  |  C2_D20 |         82.89%        |
|   25  |  C1_D18 |         79.85%        |
|   25  |  C1_D15 |         82.51%        |
|   25  |  C1_D13 |         84.03%        |
|   25  |  C1_D17 |         84.22%        |
|   25  |  C2_D1  |         80.8%         |
|   25  |  C1_D20 |         81.56%        |
|   25  |  C1_D2  |         80.23%        |
|   25  |  C1_D16 |         77.57%        |
|   25  |  C1_D19 |         82.7%         |
|   25  |  C2_D17 |         80.23%        |
|   25  |  C2_D4  |         79.85%        |
|   25  |  C2_D5  |         79.47%        |
|   25  |  C2_D14 |         81.56%        |
|   25  |  C2_D19 |         80.8%         |
|   25  |  C2_D11 |         79.47%        |
|   26  |  C1_D1  |         81.94%        |
|   26  |  C2_D2  |         78.71%        |
|   26  |  C1_D18 |         80.04%        |
|   26  |  C2_D5  |         79.28%        |
|   26  |  C2_D14 |         81.75%        |
|   26  |  C2_D4  |         80.23%        |
|   26  |  C1_D3  |         81.75%        |
|   26  |  C1_D9  |         82.13%        |
|   26  |  C1_D8  |         79.28%        |
|   26  |  C2_D7  |         79.66%        |
|   26  |  C1_D5  |         81.37%        |
|   26  |  C2_D8  |         80.42%        |
|   26  |  C1_D11 |         82.13%        |
|   26  |  C2_D10 |         80.04%        |
|   26  |  C1_D7  |         83.84%        |
|   26  |  C2_D9  |         82.89%        |
|   26  |  C2_D1  |         80.8%         |
|   26  |  C1_D12 |         81.75%        |
|   26  |  C2_D18 |         80.8%         |
|   26  |  C2_D11 |         79.09%        |
|   26  |  C2_D12 |         81.75%        |
|   26  |  C2_D6  |         84.79%        |
|   26  |  C2_D13 |         81.56%        |
|   26  |  C1_D13 |         83.46%        |
|   26  |  C2_D17 |         80.04%        |
|   26  |  C1_D6  |         82.13%        |
|   26  |  C2_D16 |         82.51%        |
|   26  |  C2_D20 |         83.27%        |
|   26  |  C1_D15 |         81.56%        |
|   26  |  C1_D14 |         83.27%        |
|   26  |  C2_D19 |         80.8%         |
|   26  |  C1_D19 |         82.7%         |
|   26  |  C1_D20 |         81.56%        |
|   26  |  C1_D16 |         77.76%        |
|   26  |  C2_D3  |         79.66%        |
|   26  |  C1_D10 |         80.8%         |
|   26  |  C1_D17 |         84.6%         |
|   26  |  C1_D2  |         80.42%        |
|   26  |  C1_D4  |         81.18%        |
|   19  |  C2_D15 |         82.7%         |
|   27  |  C1_D17 |         84.41%        |
|   27  |  C2_D6  |         84.6%         |
|   27  |  C1_D3  |         81.18%        |
|   27  |  C2_D4  |         80.04%        |
|   27  |  C1_D6  |         81.94%        |
|   27  |  C1_D1  |         82.32%        |
|   27  |  C2_D1  |         80.61%        |
|   27  |  C2_D5  |         79.85%        |
|   27  |  C1_D5  |         81.18%        |
|   27  |  C1_D7  |         83.84%        |
|   27  |  C2_D3  |         80.04%        |
|   27  |  C1_D2  |         80.61%        |
|   27  |  C2_D2  |         79.66%        |
|   27  |  C1_D4  |         80.99%        |
|   27  |  C2_D9  |         82.7%         |
|   27  |  C2_D7  |         79.85%        |
|   27  |  C1_D10 |         80.8%         |
|   27  |  C2_D10 |         80.61%        |
|   27  |  C2_D8  |         80.61%        |
|   27  |  C1_D12 |         81.75%        |
|   27  |  C1_D11 |         81.37%        |
|   27  |  C2_D13 |         81.75%        |
|   27  |  C1_D9  |         82.51%        |
|   27  |  C2_D11 |         79.28%        |
|   27  |  C1_D8  |         79.85%        |
|   27  |  C2_D16 |         82.13%        |
|   27  |  C2_D14 |         81.75%        |
|   27  |  C1_D15 |         82.13%        |
|   27  |  C1_D13 |         83.65%        |
|   27  |  C1_D14 |         83.27%        |
|   27  |  C2_D12 |         81.56%        |
|   27  |  C2_D19 |         79.85%        |
|   27  |  C1_D16 |         77.76%        |
|   27  |  C1_D18 |         79.66%        |
|   27  |  C1_D20 |         82.32%        |
|   27  |  C1_D19 |         82.89%        |
|   27  |  C2_D17 |         80.04%        |
|   27  |  C2_D18 |         81.18%        |
|   27  |  C2_D20 |         83.27%        |
|   20  |  C2_D15 |         82.13%        |
|   28  |  C1_D5  |         81.37%        |
|   28  |  C2_D1  |         80.99%        |
|   28  |  C1_D2  |         80.42%        |
|   28  |  C1_D1  |         82.13%        |
|   28  |  C1_D3  |         81.56%        |
|   28  |  C2_D2  |         79.47%        |
|   28  |  C2_D6  |         84.79%        |
|   28  |  C2_D7  |         79.85%        |
|   28  |  C2_D5  |         78.9%         |
|   28  |  C2_D11 |         79.85%        |
|   28  |  C1_D6  |         81.18%        |
|   28  |  C1_D4  |         81.18%        |
|   28  |  C2_D10 |         80.61%        |
|   28  |  C2_D9  |         83.08%        |
|   28  |  C2_D16 |         82.32%        |
|   28  |  C2_D13 |         81.75%        |
|   28  |  C1_D7  |         83.84%        |
|   28  |  C2_D18 |         81.37%        |
|   28  |  C1_D9  |         82.13%        |
|   28  |  C2_D14 |         81.56%        |
|   28  |  C2_D3  |         79.66%        |
|   28  |  C1_D8  |         79.85%        |
|   28  |  C1_D12 |         81.94%        |
|   28  |  C2_D19 |         81.18%        |
|   28  |  C1_D14 |         82.7%         |
|   28  |  C2_D17 |         80.04%        |
|   28  |  C1_D10 |         80.99%        |
|   28  |  C2_D4  |         80.04%        |
|   28  |  C1_D11 |         82.13%        |
|   28  |  C1_D20 |         82.32%        |
|   28  |  C2_D8  |         80.61%        |
|   28  |  C1_D18 |         80.04%        |
|   28  |  C1_D15 |         81.94%        |
|   28  |  C2_D20 |         83.46%        |
|   28  |  C1_D16 |         77.57%        |
|   28  |  C2_D12 |         81.75%        |
|   28  |  C1_D13 |         83.84%        |
|   28  |  C1_D19 |         82.51%        |
|   28  |  C1_D17 |         84.6%         |
|   21  |  C2_D15 |         82.51%        |
|   29  |  C1_D6  |         82.13%        |
|   29  |  C1_D17 |         84.41%        |
|   29  |  C1_D5  |         80.99%        |
|   29  |  C1_D3  |         81.37%        |
|   29  |  C1_D1  |         82.32%        |
|   29  |  C1_D8  |         79.47%        |
|   29  |  C2_D1  |         80.61%        |
|   29  |  C1_D7  |         83.84%        |
|   29  |  C2_D3  |         79.85%        |
|   29  |  C1_D4  |         81.37%        |
|   29  |  C2_D9  |         83.08%        |
|   29  |  C2_D10 |         80.42%        |
|   29  |  C2_D8  |         80.61%        |
|   29  |  C2_D6  |         85.36%        |
|   29  |  C1_D11 |         81.94%        |
|   29  |  C2_D5  |         79.28%        |
|   29  |  C2_D13 |         81.37%        |
|   29  |  C1_D14 |         83.27%        |
|   29  |  C2_D4  |         79.47%        |
|   29  |  C2_D11 |         79.28%        |
|   29  |  C1_D9  |         82.32%        |
|   29  |  C1_D2  |         80.42%        |
|   29  |  C1_D16 |         77.76%        |
|   29  |  C1_D13 |         84.03%        |
|   29  |  C2_D2  |         79.09%        |
|   29  |  C2_D14 |         81.18%        |
|   29  |  C2_D12 |         82.13%        |
|   29  |  C2_D7  |         79.85%        |
|   29  |  C1_D18 |         80.61%        |
|   29  |  C1_D20 |         81.94%        |
|   29  |  C2_D18 |         81.37%        |
|   29  |  C2_D20 |         83.27%        |
|   29  |  C1_D10 |         80.99%        |
|   29  |  C2_D17 |         80.23%        |
|   29  |  C2_D19 |         79.85%        |
|   29  |  C1_D15 |         82.13%        |
|   29  |  C2_D16 |         82.51%        |
|   29  |  C1_D12 |         81.75%        |
|   29  |  C1_D19 |         82.89%        |
|   22  |  C2_D15 |         82.7%         |
|   30  |  C1_D13 |         83.84%        |
|   30  |  C2_D13 |         81.75%        |
|   30  |  C2_D1  |         80.99%        |
|   30  |  C1_D2  |         81.37%        |
|   30  |  C1_D6  |         81.94%        |
|   30  |  C1_D5  |         81.37%        |
|   30  |  C1_D3  |         81.56%        |
|   30  |  C2_D3  |         79.66%        |
|   30  |  C1_D1  |         82.32%        |
|   30  |  C2_D2  |         79.28%        |
|   30  |  C1_D8  |         79.66%        |
|   30  |  C2_D7  |         80.04%        |
|   30  |  C1_D4  |         81.37%        |
|   30  |  C2_D9  |         83.08%        |
|   30  |  C2_D5  |         79.09%        |
|   30  |  C2_D10 |         80.23%        |
|   30  |  C2_D4  |         79.85%        |
|   30  |  C1_D9  |         82.32%        |
|   30  |  C1_D11 |         81.75%        |
|   30  |  C1_D7  |         83.65%        |
|   30  |  C2_D8  |         80.61%        |
|   30  |  C2_D6  |         84.6%         |
|   30  |  C1_D12 |         81.75%        |
|   30  |  C1_D10 |         80.8%         |
|   30  |  C2_D11 |         79.47%        |
|   30  |  C2_D14 |         81.56%        |
|   30  |  C2_D16 |         82.51%        |
|   30  |  C1_D14 |         83.46%        |
|   30  |  C1_D16 |         77.76%        |
|   30  |  C1_D18 |         80.23%        |
|   30  |  C1_D17 |         84.6%         |
|   30  |  C2_D19 |         80.04%        |
|   30  |  C2_D17 |         80.04%        |
|   30  |  C1_D20 |         82.13%        |
|   30  |  C2_D18 |         81.37%        |
|   30  |  C2_D20 |         83.27%        |
|   30  |  C1_D19 |         82.89%        |
|   30  |  C1_D15 |         82.32%        |
|   30  |  C2_D12 |         81.56%        |
+-------+---------+-----------------------+

DIFFERENTIAL PRIVACY ACCOUNTING
+-------+---------+---------------+---------------+
| Round | Vehicle | Epsilon (eps) | Delta (delta) |
+-------+---------+---------------+---------------+
|   1   |  C1_D1  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D19 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D8  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D3  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D2  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D4  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D6  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D5  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D8  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D9  |   77552.6551  |    1.0e-05    |
|   1   |  C1_D10 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D11 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D12 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D13 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D14 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D15 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D16 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D18 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D17 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D20 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D1  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D2  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D4  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D5  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D6  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D7  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D9  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D10 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D13 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D11 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D14 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D16 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D17 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D15 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D18 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D19 |   77552.6551  |    1.0e-05    |
|   1   |  C1_D7  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D20 |   77552.6551  |    1.0e-05    |
|   1   |  C2_D3  |   77552.6551  |    1.0e-05    |
|   1   |  C2_D12 |   77552.6551  |    1.0e-05    |
|   2   |  C1_D16 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D20 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D1  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D2  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D4  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D3  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D5  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D9  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D6  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D7  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D8  |  155094.4904  |    1.0e-05    |
|   2   |  C1_D10 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D12 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D11 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D13 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D19 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D14 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D15 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D18 |  155094.4904  |    1.0e-05    |
|   2   |  C1_D17 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D2  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D5  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D7  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D6  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D9  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D11 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D10 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D13 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D16 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D15 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D14 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D17 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D19 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D18 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D8  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D1  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D20 |  155094.4904  |    1.0e-05    |
|   2   |  C2_D4  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D3  |  155094.4904  |    1.0e-05    |
|   2   |  C2_D12 |  155094.4904  |    1.0e-05    |
|   3   |  C1_D1  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D2  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D3  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D5  |  232636.3258  |    1.0e-05    |
|   3   |  C2_D2  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D4  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D6  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D9  |  232636.3258  |    1.0e-05    |
|   3   |  C2_D5  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D8  |  232636.3258  |    1.0e-05    |
|   3   |  C2_D6  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D7  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D11 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D10 |  232636.3258  |    1.0e-05    |
|   3   |  C1_D10 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D7  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D12 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D9  |  232636.3258  |    1.0e-05    |
|   3   |  C1_D13 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D11 |  232636.3258  |    1.0e-05    |
|   3   |  C1_D19 |  232636.3258  |    1.0e-05    |
|   3   |  C1_D15 |  232636.3258  |    1.0e-05    |
|   3   |  C1_D16 |  232636.3258  |    1.0e-05    |
|   3   |  C1_D18 |  232636.3258  |    1.0e-05    |
|   3   |  C1_D17 |  232636.3258  |    1.0e-05    |
|   3   |  C1_D14 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D13 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D16 |  232636.3258  |    1.0e-05    |
|   3   |  C1_D20 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D15 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D14 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D17 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D19 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D18 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D8  |  232636.3258  |    1.0e-05    |
|   3   |  C2_D1  |  232636.3258  |    1.0e-05    |
|   3   |  C2_D20 |  232636.3258  |    1.0e-05    |
|   3   |  C2_D4  |  232636.3258  |    1.0e-05    |
|   3   |  C2_D3  |  232636.3258  |    1.0e-05    |
|   3   |  C2_D12 |  232636.3258  |    1.0e-05    |
|   4   |  C2_D9  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D2  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D1  |  310178.1611  |    1.0e-05    |
|   4   |  C2_D5  |  310178.1611  |    1.0e-05    |
|   4   |  C2_D2  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D3  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D6  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D5  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D4  |  310178.1611  |    1.0e-05    |
|   4   |  C2_D7  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D9  |  310178.1611  |    1.0e-05    |
|   4   |  C2_D6  |  310178.1611  |    1.0e-05    |
|   4   |  C2_D10 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D8  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D7  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D11 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D11 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D12 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D10 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D13 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D18 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D17 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D19 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D13 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D16 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D16 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D14 |  310178.1611  |    1.0e-05    |
|   4   |  C1_D20 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D15 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D14 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D19 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D17 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D1  |  310178.1611  |    1.0e-05    |
|   4   |  C2_D18 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D8  |  310178.1611  |    1.0e-05    |
|   4   |  C2_D4  |  310178.1611  |    1.0e-05    |
|   4   |  C2_D20 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D3  |  310178.1611  |    1.0e-05    |
|   4   |  C1_D15 |  310178.1611  |    1.0e-05    |
|   4   |  C2_D12 |  310178.1611  |    1.0e-05    |
|   5   |  C1_D16 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D1  |  387719.9964  |    1.0e-05    |
|   5   |  C1_D2  |  387719.9964  |    1.0e-05    |
|   5   |  C1_D3  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D2  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D6  |  387719.9964  |    1.0e-05    |
|   5   |  C1_D4  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D5  |  387719.9964  |    1.0e-05    |
|   5   |  C1_D6  |  387719.9964  |    1.0e-05    |
|   5   |  C1_D5  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D7  |  387719.9964  |    1.0e-05    |
|   5   |  C1_D9  |  387719.9964  |    1.0e-05    |
|   5   |  C1_D7  |  387719.9964  |    1.0e-05    |
|   5   |  C1_D8  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D9  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D10 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D11 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D12 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D11 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D10 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D18 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D17 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D13 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D13 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D16 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D19 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D14 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D20 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D14 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D19 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D1  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D17 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D4  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D18 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D8  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D3  |  387719.9964  |    1.0e-05    |
|   5   |  C2_D20 |  387719.9964  |    1.0e-05    |
|   5   |  C1_D15 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D15 |  387719.9964  |    1.0e-05    |
|   5   |  C2_D12 |  387719.9964  |    1.0e-05    |
|   6   |  C2_D2  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D19 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D2  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D3  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D6  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D1  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D4  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D7  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D6  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D5  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D5  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D7  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D10 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D12 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D9  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D11 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D8  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D18 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D11 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D16 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D13 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D17 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D10 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D16 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D14 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D13 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D14 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D20 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D19 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D1  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D18 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D4  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D3  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D8  |  465261.8318  |    1.0e-05    |
|   6   |  C2_D20 |  465261.8318  |    1.0e-05    |
|   6   |  C1_D9  |  465261.8318  |    1.0e-05    |
|   6   |  C1_D15 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D17 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D15 |  465261.8318  |    1.0e-05    |
|   6   |  C2_D12 |  465261.8318  |    1.0e-05    |
|   7   |  C2_D9  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D14 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D2  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D2  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D1  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D9  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D4  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D6  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D5  |  542803.6671  |    1.0e-05    |
|   7   |  C2_D5  |  542803.6671  |    1.0e-05    |
|   7   |  C2_D6  |  542803.6671  |    1.0e-05    |
|   7   |  C2_D10 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D8  |  542803.6671  |    1.0e-05    |
|   7   |  C2_D7  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D12 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D18 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D7  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D11 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D13 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D17 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D11 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D16 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D16 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D10 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D20 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D1  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D13 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D18 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D19 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D3  |  542803.6671  |    1.0e-05    |
|   7   |  C2_D4  |  542803.6671  |    1.0e-05    |
|   7   |  C2_D8  |  542803.6671  |    1.0e-05    |
|   7   |  C1_D3  |  542803.6671  |    1.0e-05    |
|   7   |  C2_D20 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D17 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D19 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D14 |  542803.6671  |    1.0e-05    |
|   7   |  C1_D15 |  542803.6671  |    1.0e-05    |
|   7   |  C2_D12 |  542803.6671  |    1.0e-05    |
|   8   |  C2_D13 |  620345.5024  |    1.0e-05    |
|   7   |  C2_D15 |  542803.6671  |    1.0e-05    |
|   8   |  C1_D2  |  620345.5024  |    1.0e-05    |
|   8   |  C2_D2  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D1  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D5  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D6  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D4  |  620345.5024  |    1.0e-05    |
|   8   |  C2_D5  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D9  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D8  |  620345.5024  |    1.0e-05    |
|   8   |  C2_D9  |  620345.5024  |    1.0e-05    |
|   8   |  C2_D10 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D7  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D12 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D6  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D14 |  620345.5024  |    1.0e-05    |
|   8   |  C1_D18 |  620345.5024  |    1.0e-05    |
